User_ID,Location,Age
123422,chennai_ tamil nadu_ india,24
143329,n/a_ n/a_ kuwait,15
119442,ossining_ new york_ usa,39
157894,norwich_ norfolk_ united kingdom,29
34801,henderson_ nevada_ usa,47
230447,bournemouth_ england_ united kingdom,30
196329,athus_ luxemburg_ belgium,48
218337,new york_ new york_ usa,29
129068,coffs harbour_ new south wales_ australia,36
20616,alfter_ nordrhein-westfalen_ germany,49
183430,orange park_ florida_ usa,15
11928,fort worth_ texas_ usa,28
135546,toronto_ ontario_ canada,27
241718,westerland_ schleswig-holstein_ germany,31
231173,rolling meadows_ illinois_ usa,36
201597,farnborough_ hampshire_ united kingdom,38
88893,bilston_ west midlands_ united kingdom,50
243241,plant city_ florida_ usa,62
76910,sydney_ new south wales_ australia,85
18068,venice_ california_ usa,25
185452,porto_ porto_ portugal,34
125430,murcia_ region de murcia_ spain,37
187838,bloomington_ indiana_ usa,20
172599,san antonio_ texas_ usa,22
84846,otto_ north carolina_ usa,45
148011,horsens_ jylland_ denmark,51
166120,portsmouth_ new hampshire_ usa,53
32834,herkimer_ new york_ usa,19
199257,philadelphia_ pennsylvania_ usa,53
5819,lleida_ catalonia_ spain,32
212445,berlin_ berlin_ germany,22
20460,franklin_ virginia_ usa,37
21327,crystal springs_ mississippi_ usa,45
123278,san diego_ california_ usa,55
110876,dublin_ n/a_ ireland,38
210051,tokyo_ tokyo_ japan,29
182936,halle_ sachsen-anhalt_ germany,25
73782,west palm beach_ florida_ usa,32
6403,fairfield_ california_ usa,17
154465,albany_ california_ usa,32
135294,houston_ texas_ usa,32
67841,adelaide_ south australia_ australia,47
46389,pine knoll shores_ north carolina_ usa,55
192435,rio de janeiro_ rio de janeiro_ brazil,25
166806,meriden_ kansas_ usa,40
82089,yorba linda_ california_ usa,48
164285,newark_ new jersey_ usa,20
129722,irving_ texas_ usa,32
124394,new york (manhattan)_ new york_ usa,23
269691,phoenix_ arizona_ usa,46
28304,d�sseldorf_ nordrhein-westfalen_ germany,33
15613,haltern_ nordrhein-westfalen_ germany,24
83847,m�lheim_ nordrhein-westfalen_ germany,34
262484,portland_ oregon_ usa,32
201159,lamoure_ north dakota_ usa,64
76744,rockport_ texas_ usa,52
228371,saskatoon_ saskatchewan_ canada,54
237044,lisboa_ alabama_ portugal,29
228645,deerfield_ illinois_ usa,37
235239,montr�al_ quebec_ canada,54
84906,modesto_ california_ usa,29
135132,katowice_ silesia_ poland,23
173278,burr oak_ michigan_ usa,66
243956,export_ pennsylvania_ usa,31
84178,ypsilanti_ michigan_ usa,44
60314,toms river_ new jersey_ usa,50
81416,tucson_ arizona_ usa,29
145960,nags head_ north carolina_ usa,42
134880,forbes_ new south wales_ australia,30
165396,berlin_ berlin_ germany,37
42423,brisbane_ queensland_ australia,20
4590,madrid_ madrid_ spain,21
138268,buenos aires_ n/a_ argentina,33
156906,lisboa_ lisboa_ portugal,54
207959,johannesburg_ gauteng_ south africa,33
93239,bilbao_ bizkaia_,35
66343,newbridge_ new brunswick_ canada,28
116267,jacksonville_ florida_ usa,34
84561,iowa city_ iowa_ usa,31
278376,danville_ pennsylvania_ usa,54
4826,ampsin_ li�ge_ belgium,27
122686,marseille_ bouches-du-rhone_ france,27
175968,m�nchen_ bayern_ germany,33
133551,barcelona_ baden-wuerttemberg_ spain,32
95613,thousand oaks_ california_ usa,35
261201,exmouth_ england_ united kingdom,64
272293,los angeles_ california_ usa,29
59728,sacramento_ california_ usa,30
69386,williamsburg_ virginia_ usa,20
102032,anchorage_ alaska_ usa,30
240841,genova_ liguria_ italy,30
51346,arcadia_ california_ usa,39
106036,los angeles_ california_ usa,28
105636,xalapa_ veracruz_ mexico,29
207954,jeddah_ n/a_ saudi arabia,33
29875,long beach_ california_ usa,53
248347,harriman_ tennessee_ usa,44
20426,charlotte_ northern ireland_ usa,30
148851,san francisco_ california_ usa,34
155745,fleischwangen_ baden-wuerttemberg_ germany,41
100898,newark_ delaware_ usa,56
153819,maseru_ n/a_ zimbabwe,21
90358,springfield_ missouri_ usa,20
238741,milano_ lombardia_ italy,21
31381,hialeah_ florida_ usa,24
107720,paris_ ile-de-france_ france,40
61301,fairview heights_ illinois_ usa,33
115571,west sacramento_ california_ usa,25
3370,minneapolis_ minnesota_ usa,29
43946,barcelona_ catalu�a_ spain,43
94021,ashhurst_ manawatu_ new zealand,59
171136,austin_ texas_ usa,48
81154,frederick_ maryland_ usa,37
32423,coimbra_ coimbra_ portugal,20
264662,san francisco_ california_ usa,34
91807,pooler_ georgia_ usa,55
235037,barth_ mecklenburg-vorpommern_ germany,28
105094,elche_ alicante_ spain,18
60721,detroit_ michigan_ usa,28
208773,jamestown_ california_ usa,51
48954,brasilia_ centro oeste_ brazil,19
252508,berlin_ berlin_ germany,25
157300,bratislava_ n/a_ slovakia,30
235306,courbevoie_ paris_ france,20
119772,pittsburgh_ pennsylvania_ usa,16
107759,independence_ california_ usa,23
138620,berlin_ berlin_ germany,16
33453,waco_ texas_ usa,20
231361,park city_ utah_ usa,25
60334,paris_ france_ france,34
53481,newport news_ virginia_ usa,47
42567,vienna_ eastaustria_ austria,28
194947,edinburgh_ scotland_ united kingdom,22
22908,lincoln_ england_ united kingdom,25
264187,hamm_ westfalia_ germany,63
5860,sparta_ illinois_ usa,41
96518,new bern_ north carolina_ usa,48
88254,varsity lakes_ queensland_ australia,35
24930,derby_ england_ united kingdom,38
93588,st. louis_ missouri_ usa,64
213708,madison_ alabama_ usa,36
85220,algonquin_ illinois_ usa,54
239471,gloucester_ massachusetts_ usa,73
124374,gilbertsville_ pennsylvania_ usa,51
222372,ottawa_ ontario_ canada,54
61998,vegesack_ bremen_ germany,21
152231,zurich_ n/a_ switzerland,31
169322,san mateo_ rizal_ philippines,21
179034,vancouver_ washington_ usa,43
153827,milano_ lombardia_ italy,28
244068,albuquerque_ new mexico_ usa,19
175576,ottawa_ ontario_ canada,30
234933,s.bento - lisboa_ n/a_ portugal,25
15552,rome_ italy_ italy,31
184461,oberweiler-tiefenbach_ rheinland-pfalz_ germany,46
275240,bronxville_ new york_ usa,16
97313,columbia_ missouri_ usa,29
164098,menomonee falls_ wisconsin_ usa,43
3225,chicago_ illinois_ usa,53
222449,gm�nd_ k�rnten_ austria,17
197470,hobart_ tasmania_ australia,50
257579,canberra_ australian capital territory_ australia,19
53355,albuquerque_ new mexico_ usa,14
3864,highlands ranch_ colorado_ usa,18
13828,seixal_ set�bal_ portugal,16
138113,barcelona_ n/a_ spain,34
73869,seattle_ washington_ usa,32
99315,lexington_ indiana_ usa,29
227180,gr�benzell_ bayern_ germany,29
222452,mannheim_ baden-wuerttemberg_ germany,27
66652,toronto_ ontario_ canada,48
227742,singapore_ singapore_ singapore,16
77368,hollywood_ florida_ usa,43
91843,frisco_ texas_ usa,44
237531,sydney_ new south wales_ australia,14
129269,hamburg_ hamburg_ germany,39
155055,santana_ madeira_ portugal,33
221810,los angeles_ california_ usa,37
237376,sandpoint_ idaho_ usa,19
251173,munson_ pennsylvania_ usa,22
200841,schweinfurt_ bavaria_ germany,35
57864,buenos aires_ n/a_ argentina,39
126463,leeds_ nebraska_ united kingdom,24
257352,nashville_ tennessee_ usa,53
37429,tucson_ arizona_ usa,63
58730,oxford_ mississippi_ usa,40
235626,reseda_ california_ usa,19
227740,concord_ california_ usa,31
180233,capital federal_ buenos aires_ argentina,22
116080,asunci�n_ n/a_ paraguay,32
257054,jalhay_ li�ge_ belgium,34
23726,henderson_ nevada_ usa,70
189094,la_ california_ usa,28
131910,mannheim_ baden-wuerttemberg_ germany,44
147387,lockport_ illinois_ usa,41
269196,sant sadurn� d`anoia_ barcelona_ spain,24
258432,zaragoza_ aragon_ spain,28
80236,campinas_ sao paulo_ brazil,21
220895,london_ london_ united kingdom,37
64880,little rock_ arkansas_ usa,35
147260,versailles_ kentucky_ usa,36
42858,milpitas_ california_ usa,44
182595,kenosha_ wisconsin_ usa,66
227737,hammond_ louisiana_ usa,42
247273,winton_ n/a_ new zealand,49
580,logro�o_ la rioja_ spain,22
8228,macclesfield_ england_ united kingdom,22
109259,barcelona_ australian capital territory_ spain,21
101502,duisburg_ nordrhein-westfalen_ germany,30
65075,olympia_ washington_ usa,45
182100,mumbai_ maharashtra_ india,25
235094,matera_ basilicata_ italy,29
96612,winnipeg_ manitoba_ canada,52
5620,paris_ n/a_ france,26
171717,milano_ lombardia_ italy,31
105003,sudbury_ ontario_ canada,32
197378,barcelona_ catalunya_ spain,36
68974,melbourne_ victoria_ australia,69
21996,walla walla_ washington_ usa,55
72369,barcelona_ barcelona_ spain,38
199179,victoria_ british columbia_ canada,39
258635,los angeles_ california_ usa,24
70561,portland_ texas_ usa,23
213623,london_ n/a_ united kingdom,31
35714,niederhasli_ zuerich_ switzerland,46
120681,walnut creek_ california_ usa,53
54732,madrid_ alabama_ austria,22
13723,therwil_ baselland_ switzerland,67
9090,albuquerque_ new mexico_ usa,13
177335,pflugerville_ texas_ usa,23
39772,santiago de compostela_ a corunha_ galiza,30
61078,rockville_ maryland_ usa,31
209747,el dorado_ arkansas_ usa,40
159672,houston_ texas_ usa,35
244451,louisville_ kentucky_ usa,20
141007,basin view_ new south wales_ australia,55
151305,milwaukee_ wisconsin_ usa,21
276127,new york_ new york_ usa,56
138928,santander_ cantabria_ spain,26
246925,lexington_ kentucky_ usa,14
230089,bryan_ texas_ usa,20
174904,lake mary_ florida_ usa,34
71526,alburtis_ pennsylvania_ usa,45
87931,norwalk_ ohio_ usa,47
224691,toowong_ queensland_ australia,22
24021,bristol_ england_ united kingdom,47
152268,eichstetten_ baden-wuerttemberg_ germany,18
27948,london_ england_ united kingdom,23
136661,chapel hill_ north carolina_ usa,21
255889,tor_ hawaii_ australia,26
59867,brighton_ england_ united kingdom,48
270253,conyers_ georgia_ usa,28
140328,indianapolis_ indiana_ usa,26
259804,oak park_ illinois_ usa,32
190324,brunswick_ victoria_ australia,35
78164,mansfield_ pennsylvania_ usa,20
90884,barcelona_ catalu�a_ spain,31
84941,baltimore_ _,57
93042,newcastle_ new south wales_ australia,33
153155,sydney_ new south wales_ australia,15
235363,milwaukee_ wisconsin_ usa,18
46972,springfield_ illinois_ usa,29
20559,castelldefels_ catalu�a_ spain,32
138103,s�o paulo_ s�o paulo_ brazil,17
79389,lacey_ washington_ usa,10
214860,rancho santa margarita_ california_ usa,31
80280,houston_ texas_ usa,28
87859,cambridge_ massachusetts_ usa,29
263471,kew gardens hills_ new york_ usa,52
272245,new york_ new york_ usa,28
82816,bad essen_ niedersachsen_ germany,33
113505,victoria_ british columbia_ canada,38
203245,warren_ rhode island_ usa,14
157790,assen_ drenthe_ netherlands,17
225638,pleasanton_ california_ usa,27
163372,calgary_ alberta_ canada,48
71955,seattle_ washington_ usa,51
94170,denver_ colorado_ usa,29
9426,arundel_ queensland_ australia,13
141568,hellsinki_ europe_ finland,21
212161,montgomery_ alabama_ usa,41
259713,hurst_ texas_ usa,41
143543,staten island_ new york_ usa,43
48512,philadelphia_ pennsylvania_ usa,49
180595,dublin_ n/a_ ireland,26
218666,halifax_ england_ united kingdom,39
215150,red lake falls_ minnesota_ usa,62
76808,wudinna_ south australia_ australia,51
219203,amityville_ new york_ usa,56
57069,holland_ michigan_ usa,24
15375,a_ baden-wuerttemberg_ germany,30
192338,louisville_ kentucky_ usa,30
227607,merida_ yucatan_ mexico,30
42721,sidney_ british columbia_ canada,31
189877,melbourne_ victoria_ australia,34
10655,aberystwyth_ wales_ united kingdom,41
139134,jefferson city_ missouri_ usa,47
199,austin_ texas_ usa,38
261706,falz� di piave_ veneto_ italy,21
47587,apex_ north carolina_ usa,41
86149,lille_ north_ france,51
35048,salt lake city_ utah_ usa,19
66294,tyler_ texas_ usa,19
174827,lexington_ kentucky_ usa,46
195145,crawley down_ england_ united kingdom,70
158655,roseville_ california_ usa,51
102081,lausanne_ vaud_ switzerland,25
83736,peculiar_ missouri_ usa,64
47193,bayville_ new jersey_ usa,34
192578,buenos aires_ buenos aires_ argentina,53
59470,gandhiangar_ gujarat_ india,25
118503,salou_ catalunya_ spain,33
116647,new york_ new york_ usa,51
106796,torrent_ valencia_ spain,22
16747,louisville_ kentucky_ usa,39
65042,greenville_ south carolina_ usa,51
154877,austin_ texas_ usa,36
26591,topsham_ maine_ usa,52
234622,albuquerque_ new mexico_ usa,44
181578,athens_ attiki_ greece,22
70645,la floresta_ vall�s occidental_ spain,41
224424,alicante_ alicante_ spain,23
93931,milano_ lombardia_ italy,38
200597,cleveland hts_ ohio_ usa,18
254372,perigny_ n/a_ france,38
188323,york_ pennsylvania_ usa,71
256938,evergreen_ colorado_ usa,17
94481,glade hill_ virginia_ usa,41
148540,barrie_ ontario_ canada,20
121274,seattle_ washington_ usa,39
169148,greenfield_ indiana_ usa,57
78281,london_ ontario_ canada,24
87040,costa da morte_ galiza_ spain,29
250312,sydney_ new south wales_ australia,44
1157,milano_ lombardia_ italy,34
273963,london_ kent_ united kingdom,56
245426,bukit mertajam_ penang_ malaysia,18
101031,w�rth am rhein_ rheinland-pfalz_ germany,20
166122,ann arbor_ michigan_ usa,15
264439,st. thomas_ ontario_ canada,19
157603,sydney_ new south wales_ australia,38
124736,a coru�a_ a coru�a_ spain,22
61695,toronto_ ontario_ canada,40
171574,sydney_ new south wales_ australia,43
63359,hampton_ virginia_ usa,22
148074,bloomfield_ new jersey_ usa,27
267257,ansted_ west virginia_ usa,40
228690,tel aviv_ n/a_ israel,27
128756,toronto_ ontario_ canada,40
207658,sydney_ new south wales_ australia,56
68161,lynn_ massachusetts_ usa,57
256679,rockledge_ florida_ usa,62
260380,paris_ ile-de-france_ france,25
231378,ironton_ ohio_ usa,29
74162,santa barbara_ california_ usa,56
224622,surabaya_ jawa timur_ indonesia,20
137718,barcelona_ barcelona_ spain,22
11230,sevrier_ haute-savoie_ france,15
23768,st. louis_ missouri_ usa,45
2779,lisbon_ lisbon_ portugal,20
258185,livermore_ maine_ usa,37
267854,cynthiana_ kentucky_ usa,47
65865,barcelona_ barcelona_ spain,33
99773,bradford_ england_ united kingdom,37
165776,tunbridge wells_ england_ united kingdom,56
238818,london_ n/a_ united kingdom,31
27712,centralia_ illinois_ usa,24
161493,chicago_ illinois_ usa,41
64809,fairfax_ virginia_ usa,28
187695,tuttlingen_ baden-wuerttemberg_ germany,19
225997,idaho falls_ idaho_ usa,22
135531,chicago_ illinois_ usa,58
225039,leeds_ west riding of yorkshire_ united kingdom,53
159495,stockholm_ n/a_ sweden,33
115785,brisbane_ australia_ australia,26
226518,almeria_ arkansas_ spain,17
163286,altlussheim_ baden-wuerttemberg_ germany,24
178649,paris_ n/a_ france,18
229868,ann arbor_ michigan_ usa,52
81607,arden_ new york_ usa,43
127888,walkertown_ north carolina_ usa,18
106978,tooele_ utah_ usa,20
145128,adelaide_ _ australia,15
169986,t�bingen_ baden-wuerttemberg_ germany,31
51633,tacoma_ washington_ usa,40
198249,chuzhou_ anhui_ china,17
258968,kuala lumpur_ wilayah persekutuan_ malaysia,27
175563,milano_ lombardia_ italy,28
14847,gainesville_ georgia_ usa,29
127654,chennai_ yukon territory_ india,22
19533,chino hills_ california_ usa,41
28488,la vila joiosa_ alicante_ spain,41
172470,uppsala_ n/a_ sweden,42
110490,saline_ michigan_ usa,17
146352,nanan_ fujian_ china,19
276012,santo domingo_ puerto rico_ dominican republic,32
967,belem_ para_ brazil,31
256055,london_ england_ united kingdom,29
211929,lisboa_ lisboa_ portugal,23
222287,munich_ bayern_ germany,28
35706,kaufbeuren_ bayern_ germany,46
57829,columbia_ south carolina_ usa,53
142343,qu�bec_ quebec_ canada,42
269748,ocala_ florida_ usa,43
154330,round rock_ _,38
139158,walnut creek_ california_ usa,47
102636,west covina_ california_ usa,17
44265,springfield_ illinois_ usa,50
65273,louisville_ kentucky_ usa,29
276684,surabaya_ east java_ indonesia,29
203710,kirkwood_ _,35
215741,charlotte_ north carolina_ usa,44
187271,hammah_ niedersachsen_ germany,22
259219,bangalore_ n/a_ india,20
62298,stockton_ california_ usa,22
83585,perth_ western australia_ australia,17
212975,bristol_ england_ united kingdom,29
140651,erkrath_ nordrhein-westfalen_ germany,38
105137,st petersburg_ florida_ usa,48
243568,bangkok_ n/a_ thailand,55
42118,orlando_ florida_ usa,42
112773,london_ england_ united kingdom,23
107904,lambersart_ nord_ france,68
67890,k�ln_ nordrhein-westfalen_ germany,22
30347,gummersbach_ nordrhein-westfalen_ germany,57
128350,johor bahru_ johor_ malaysia,16
108425,essen_ nordrhein-westfalen_ germany,24
236271,calgary_ alberta_ canada,24
59897,aurora_ colorado_ usa,34
206146,irving_ texas_ usa,42
260552,mohegan lake_ new york_ usa,62
134990,islamabad_ _,24
215493,sydney_ new south wales_ australia,25
256608,rowley regis_ england_ united kingdom,32
25071,thunder bay_ ontario_ canada,69
263328,jury_ n/a_ france,39
216913,cleveland heights_ ohio_ usa,53
183298,dieppe_ new brunswick_ canada,70
29138,colorado springs_ colorado_ usa,30
272395,cow capital_ alberta_ canada,23
17192,high point_ north carolina_ usa,41
269951,portland_ oregon_ usa,34
223595,sanintonio_ texas_ usa,13
187341,baltimore_ maryland_ usa,55
5365,andalo_ trentino alto adige_ italy,22
139873,milano_ _,37
262519,adelaide_ south australia_ australia,39
3707,fayetteville_ north carolina_ usa,25
99660,nackenheim_ rheinland-pfalz_ germany,36
276581,ann arbor_ michigan_ usa,27
85876,bristol_ england_ united kingdom,46
106173,olsberg_ aargau_ switzerland,40
30228,berkeley_ california_ usa,30
45536,comox_ british columbia_ canada,33
104929,wellington_ n/a_ new zealand,31
39836,arrecife_ lanzarote_ spain,26
224288,takoma park_ dc_ usa,29
119067,sydney_ new south wales_ australia,43
130766,palma_ illes balears_ spain,18
65509,santiago_ region metropolitana_ chile,20
127426,hanoverton_ ohio_ usa,34
116079,rennes_ rennes_ france,45
224994,melegnano (milan)_ lombardia_ italy,60
202289,waterloo_ iowa_ usa,61
13860,leesville_ louisiana_ usa,25
130598,osaka_ n/a_ japan,31
197052,milano_ lombardia_ italy,44
23552,blanes_ catalunya_ spain,39
209060,carlsbad_ california_ usa,17
235022,merate_ lombardia_ italy,28
32594,boca raton_florida_ florida_ usa,48
237944,bangalore_ karnataka_ india,26
5020,tucker_ georgia_ usa,60
41932,vigo_ galicia_ spain,31
39457,xenia_ ohio_ usa,14
67235,sevilla_ sevilla_ spain,20
123451,park ridge_ illinois_ usa,54
225182,santa maria_ oregon_ brazil,23
173491,new york_ new york_ usa,48
259874,norfolk_ massachusetts_ usa,38
188534,rochester_ new york_ usa,38
44779,marseille_ n/a_ france,43
263838,payson_ utah_ usa,27
149218,gondomar_ pontevedra_ spain,29
55907,indianapolis_ indiana_ usa,34
216861,kingston_ ontario_ canada,48
39077,platte city_ missouri_ usa,29
27568,market drayton_ england_ united kingdom,60
250801,miami_ florida_ usa,17
320,minneapolis_ minnesota_ usa,37
199144,woodbridge_ virginia_ usa,25
275729,salt lake city_ utah_ usa,31
187725,istanbul_ n/a_ turkey,42
144294,koblenz_ rheinland-pfalz_ germany,21
201151,grayslake_ illinois_ usa,56
237781,gallarate (va)_ lombardia_ italy,47
52610,waterloo_ new york_ usa,53
42481,belton_ missouri_ usa,28
58274,foertwaye_ indiana_ usa,27
57518,barcelona_ catalu�a_ spain,32
177516,austin_ texas_ usa,37
33936,canandaigua_ new york_ usa,24
4000,santiago de la ribera_ murcia_ spain,28
49822,osoyoos_ british columbia_ canada,29
126962,schillingsf�rst_ bayern_ germany,18
59469,mantorville_ minnesota_ usa,48
228725,covington_ washington_ usa,52
168656,milano_ lombardia_ italy,25
254249,canberra_ australian capital territory_ australia,31
187877,munich_ bayern_ germany,51
77561,canoga park_ california_ usa,35
231862,south gate_ california_ usa,38
71269,legal_ alberta_ canada,45
192053,pasaia_ guipuzcoa_ spain,15
159789,sechelt_ british columbia_ canada,61
133722,highland park_ new jersey_ usa,31
81780,exeter_ england_ united kingdom,51
268734,buffalo_ new york_ usa,42
143575,princeton_ new jersey_ usa,56
199502,montreal_ quebec_ canada,15
245190,sydney_ new south wales_ australia,45
133999,azusa_ california_ usa,21
33098,scarborough_ ontario_ canada,19
50246,malaga_ malaga_ spain,38
104697,calgary_ alberta_ canada,33
164760,vancouver_ british columbia_ canada,44
271458,kuala lumpur_ kuala lumpur_ malaysia,15
224107,latonia_ kentucky_ usa,27
81326,london_ england_ united kingdom,40
254709,bochum_ nordrhein-westfalen_ germany,28
250180,vg_ toscana_ italy,36
208538,coventry_ connecticut_ usa,34
251891,bad voeslau_ niederoesterreich_ austria,35
155039,paris_ n/a_ france,14
274504,tehran_ tehran_ iran,22
116182,madrid_ madrid_ espa�a,61
230163,oxford_ connecticut_ usa,22
79787,bregnano_ lombardia_ italy,27
42116,sauquoit_ new york_ usa,37
13989,aurora_ colorado_ usa,36
182855,l`hospitalet del llobregat_ catalunya_ spain,19
81208,melzo_ _,33
92725,kittanning_ pennsylvania_ usa,18
154421,warri_ delta state_ nigeria,18
124929,sacramento_ california_ usa,43
276903,mannheim_ baden-wuerttemberg_ germany,25
226816,lausanne_ lausanne_ switzerland,33
168397,ottawa_ _,24
6606,milano_ lombardia_ italy,35
190852,san diego_ california_ usa,54
125721,new york_ new york_ usa,30
206402,madrid_ madrid_ spain,46
149313,visalia_ california_ usa,36
67006,new york_ new york_ usa,53
120297,sevilla_ andalucia_ spain,23
255170,winter park_ florida_ usa,46
7931,almada_ feij�_ portugal,19
36450,port elgin_ ontario_ canada,49
43020,sevilla_ andaluc�a_ spain,25
148072,leduc_ alberta_ canada,19
15107,saint louis_ missouri_ usa,30
31820,morin heights_ quebec_ canada,33
158716,niagara falls_ ontario_ canada,33
235851,london_ england_ united kingdom,33
92899,lewisberry_ pennsylvania_ usa,42
203916,st. paul_ minnesota_ usa,29
190054,canonsburg_ pennsylvania_ usa,52
173444,west haven_ connecticut_ usa,52
245269,paris_ ile de france_ france,27
2430,ferrol_ a coru�a_ spain,25
271539,pearland_ texas_ usa,42
35437,neu-isenburg_ hessen_ germany,54
30069,mcdaniels_ kentucky_ usa,69
182825,arkport_ new york_ usa,53
15879,strathmore_ alberta_ canada,42
134518,camara de lobos_ madeira island_ portugal,33
120121,zaragoza_ n/a_ spain,17
17898,barcelona_ catalu�a_ spain,22
199197,maine_ n/a_ usa,54
93386,skippack_ _,55
139603,adelaide_ south australia_ australia,34
171652,woodhaven_ new york_ usa,51
252245,tunbridge wells_ england_ united kingdom,34
45522,hoyerswerda_ sachsen_ germany,40
54252,christchurch_ canterbury_ new zealand,53
29116,genova_ liguria_ italy,58
272003,maynard_ massachusetts_ usa,19
275693,hamburg_ hamburg_ germany,33
179069,mexico city_ mexico city_ mexico,47
43054,ferrol_ espa�a_ italy,58
136626,belfast_ northern ireland_ united kingdom,22
273494,port hueneme_ california_ usa,46
49086,schwabach_ bayern_ germany,29
112675,mount waverley_ victoria_ australia,44
68016,hendersonville_ tennessee_ usa,50
199153,berkeley_ california_ usa,34
210421,maryville_ tennessee_ usa,25
109785,new york_ new york_ usa,40
128762,mainz_ rheinland-pfalz_ germany,21
106768,lexington_ kentucky_ usa,23
274730,salem_ oregon_ usa,55
41679,nepean_ ontario_ canada,31
49435,berlin_ berlin_ germany,43
185454,folsom_ california_ usa,31
250885,rego park_ new york_ usa,23
184891,yucaipa_ california_ usa,50
221553,frankfurt am main_ hessen_ germany,27
51774,dartmouth_ nova scotia_ canada,27
149304,los angeles_ california_ usa,53
190627,chicago_ _,31
232371,unadilla_ new york_ usa,59
17581,opatija_ california_ croatia,31
75587,aloha_ oregon_ usa,53
168329,san jose_ san jose_ costa rica,24
47851,sherwood_ oregon_ usa,34
98903,south_ a southern state_ usa,57
211673,chatawa_ mississippi_ usa,70
103512,brighton_ england_ united kingdom,28
51547,seaford_east sussex_ england_ united kingdom,39
25967,peterborough_ ontario_ canada,19
158922,christchurch_ n/a_ new zealand,47
194617,calumet city_ illinois_ usa,58
16557,st. louis_ missouri_ usa,41
181724,bath_ pennsylvania_ usa,21
277143,prospect_ connecticut_ usa,34
36174,adelaide_ south australia_ australia,29
274571,hamburg_ hamburg_ germany,45
11632,enschede_ overijssel_ netherlands,54
63776,lamia_ lamia_ greece,22
73432,mesa_ arizona_ usa,27
252208,glasgow_ scotland_ united kingdom,31
17633,beachwood_ ohio_ usa,42
272638,paris_ ile-de-france_ france,27
29002,stockholm_ stockholm_ sweden,34
7393,brisbane_ queensland_ australia,21
86558,madrid_ madrid_ spain,28
105538,wilmington_ north carolina_ usa,49
175745,broadstairs_ england_ united kingdom,54
13106,arcata_ california_ usa,24
182515,m�nster_ _,25
108947,middletown_ ohio_ usa,28
185379,fayetteville_ north carolina_ usa,48
182277,bayside_ new york_ usa,59
198743,recanto das emas_ distrito federal_ brazil,25
176811,tuebingen_ baden-wuerttemberg_ germany,26
37631,bandung_ n/a_ indonesia,27
152198,valencia_ valencia_ spain,21
130080,saskatoon_ saskatchewan_ canada,20
144428,essen_ nordrhein-westfalen_ germany,20
203384,maidstone_ england_ united kingdom,34
165260,chapel hill_ north carolina_ usa,56
103340,elkhart_ indiana_ usa,46
11410,grand junction_ colorado_ usa,40
207718,miami_ florida_ usa,19
277186,loughborough_ england_ united kingdom,40
46556,wiesbaden_ hessen_ germany,43
230409,mosfellsbaer_ n/a_ iceland,18
56493,melbourne_ virginia_ australia,21
193002,eslpugues del llobregat_ barcelona_ spain,22
119692,lisbon_ n/a_ portugal,39
271125,pretoria_ gauteng_ south africa,60
11959,fort worth_ texas_ usa,34
39634,regina_ saskatchewan_ canada,28
140461,zumaia_ gipuzkoa_ spain_ spain,36
106395,stevens point_ wisconsin_ usa,44
260862,port wentworth_ georgia_ usa,22
182079,heidelberg_ rhein-neckar_ germany,25
8827,atlanta_ georgia_ usa,48
225757,st. louis_ missouri_ usa,18
252346,amarillo_ texas_ usa,49
131399,christchurch_ n/a_ new zealand,27
68291,brussels_ brussels_ belgium,24
245506,buffalo_ new york_ usa,45
241584,redford_ michigan_ usa,53
8916,seattle_ washington_ usa,23
98127,stellenbosch_ western province_ south africa,31
164983,aurora_ colorado_ usa,36
36899,dortmund_ nordrhein-westfalen_ germany,15
159886,c�rdoba_ n/a_ spain,19
46279,portland_ oregon_ usa,47
55782,reynoldsburg_ ohio_ usa,59
48537,cincinnati_ ohio_ usa,66
227079,coquitlam_ british columbia_ canada,33
259209,brentwood_ new york_ usa,34
90717,mississauga_ ontario_ canada,29
131760,duncanville_ texas_ usa,61
261948,roanoke_ virginia_ usa,56
161328,blue springs_ missouri_ usa,32
170851,little silver_ new jersey_ usa,46
163509,arlington_ washington_ usa,50
203200,madison_ wisconsin_ usa,58
108449,halifax_ nova scotia_ canada,29
141071,gold coast_ queensland_ australia,47
262161,sydney_ new south wales_ australia,21
2999,fengcheng_ liaoning_ china,26
31015,ellicott city_ maryland_ usa,12
195175,neustift_ n/a_ austria,17
65268,iowa city_ iowa_ usa,25
139983,auburn_ alabama_ usa,22
106599,vienna_ vienna_ austria,22
92727,marietta_ georgia_ usa,33
161778,oldenburg_ n/a_ germany,33
202364,dortmund_ nordrhein-westfalen_ germany,37
61207,palo alto_ california_ usa,53
18344,auckland_ new zealand_ new zealand,56
185655,san diego_ california_ usa,40
135811,frisco_ texas_ usa,45
198640,wittingen_ niedersachsen_ germany,22
248615,emmetsburg_ iowa_ usa,42
184916,croydon_ surrey_ united kingdom,27
30478,gisborne_ north island_ new zealand,28
176423,london_ england_,28
186700,bilbao_ vizcaya_ spain,24
77781,pocklington_ england_ united kingdom,34
63924,saugatuck_ michigan_ usa,35
99638,sylmar_ california_ usa,32
124771,offenbach_ hessen_ germany,39
183286,oviedo_ florida_ usa,65
119580,pensacola_ florida_ usa,14
115422,green brook_ new jersey_ usa,30
51,renton_ washington_ usa,34
